id,dialogue
13612326,"Claire: Hey, when are you on vacation?
Brad: Next month, on the 20th.
Claire: Oh, yeah. I knew it was at the end of the month but I wasn't sure of the day.
Brad: Are you searching destinations?
Claire: Yeah, I was looking into some places that seem cool.
Brad: In Europe?
Claire: Yeah, that's what we've agreed on, right?
Brad: We talked about it but we've never actually agreed on something specific.
Claire: So you don't want to go somewhere in Europe?
Brad: I do!
Claire: Okay. Do you have a country in mind?
Brad: I was thinking Spain or Italy, something in the south.
Claire: Yeah, agree. I could use some sun.
Brad: Same.
Claire: So, I'm looking at some prices here. Would you rather stay in a hotel ou rent a house for a week?
Brad: I don't know, how about you?
Claire: The hotels are a little more central, but the houses have a kitchen so we could save some money on food.
Brad: Oh, yeah, That hadn't even crossed my mind. This way we don't have to eat out every time.
Claire: Exatcly, and it's actually cheaper.
Brad: Really? Then I guess it's settled.
Claire: Yes, one thing out of the way."
13612100,"Tara: Good afternoon.
Joe: Good afternoon, Tara.
Tara: How are you?
Joe: Great, thank you. You?
Tara: Great. Before anything else, thank you for agreeing to chat with me. I really have no other openings on my schedule.
Joe: It's not a problem. Whatever works for you, works for me.
Tara: I just rather do this face to face, but it's near Christmas time and we haven't had a minute to spare.
Joe: It's understandable, I really do appreciate the time.
Tara: So, let's get to business. You're looking to make a supplier deal with our company?
Joe: Exactly. We are a new small company and we think we could benefit from each other.
Tara: How so?
Joe: Well, as we are a new company, our prices are really competitive and making a deal with your big company would give us the push we need. As I see it, it's a win-win situation.
Tara: I see. I've checked the table summary you sent me but I'd like to look at something more detailed. Can you send me one?
Joe: Already did. It should be in you inbox.
Tara: Very well, I'll give it a look and then I'd like to discuss them in person. Is that OK?
Joe: Of course!
Tara: I'm looking at my schedule and maybe next Thursday, at 12?
Joe: Sure, send me a location and I'll be there.
Tara: Let's talk over lunch. I'll send you an address later on.
Joe: All right. Thank you very much for you time.
Tara: Thank you and again, I'm sorry we have to do this over chat.
Joe: No problem."
13865414,"Natalie: GUESS WHAT
Natalie: Isabel is breaking up with Jackie today
Mandy: who told you that?
Vicky: tbh I never liked them as a couple
Vicky: they seemed loveless
Natalie: Tim came back from lunch with her and she told he she's gonna break up with Jackie
Mandy: do you think she'll have guts to do it?
Mandy: they have been together for ages
Natalie: loveless? why do you think that?
Natalie: 4 years, to be exact
Vicky: I just had this impression that they like each other and bang from time to time
Vicky: I felt no romantic vibes between them
Natalie: I thought they are really independent but it never ocurred to me that there's sth off
Mandy: I think Isabel is a creature of habit
Mandy: before Jackie she spent 7 years with Nicky complaining all the time
Natalie: she was with Nicky?!
Mandy: duuuuh
Mandy: and Nicky didn't date anyone after her
Natalie: that's so sad
Vicky: it seems to me that Isabel never meets new people so she just dates people that she has known for ages thanks to Nicky
Natalie: it looks like you dislike her
Vicky: I am deeply indifferent about her
Natalie: I was worried how difficult it may be to them to break up after so many years
Vicky: look I don't know them really well maybe it's hard for them maybe it isn't
Mandy: Natalie you may be more dramatic about it than them, maybe this relationship died ages ago
Natalie: maybe you're right, I assumed it will be tough because that's how I felt after breakups
Vicky: when you'll hang out with Isabel you'll see how she how she's feeling about it
Natalie: you're right
Mandy: let me know ;) I love gossips"
13612233,"Danny: So which shall we choose?
Woof: Not sure yet. Just gone through the six you sent me last night. They all seem of interest.
Danny: Yeah... Pros and cons with each and every.
Woof: Any preferences your end?
Danny: I described them in the email I sent you this morning.
Woof: Oh you did. Haven't seen it yet.
Danny: EM?
Woof: Too busy checking the previous listing. Sorry. Do it in a sec.
Danny: You'd better do! I put a couple of hours' work in it!!
Woof: Good work you did. BTW been checking other sites too. Nothing on hotels.com.
Danny: I checked them yesterday. I don't like them anymore. They declared my free night invalid ""due to inactivity in the last year"". Bastards!
Woof: Was it worth much?
Danny: Around 100.
Woof: Gone is gone. We'll start again. But how about now?
Danny: My favourite is Starfish Varadero. No doubt.
Woof: All-inclusive?
Danny : Only breakfast.
Woof: Why not full board?
Danny: We have to lose weight. Both of us!
Woof: I like my tummy. Big and flabby.
Danny: And my bum.
Woof: And your boobs... Slobber, slobber...
Danny: WYWH
Woof: Soon. We only have to find a nice hotel.
Danny: Starfish in Varadero? On the beach, under the palm trees...
Woof: And full-board so that we don't lose time finding eateries?
Danny: You are impossible. I L U
Woof: XOXOXO"
13864393,"Peter: So have you gone to see the wedding?
Holly: of course, it was so exciting
Ruby: I really don't understand what's so exciting about it
Angela: me neither
Holly: because it's the first person of colour in any Western royal family
Ruby: is she?
Peter: it's not true
Holly: no?
Peter: there is a princess in Liechtenstein
Peter: I think a few years ago a prince of Liechtenstein married a woman from Africa
Peter: and it was the first case of this kind among European ruling dynasties
Holly: what? I've never heard of it
Peter: wait, I'll google it
Ruby: interesting
Peter: here: <file_other>
Peter: Princess Angela von Liechtenstein, born Angela Gisela Brown
Peter: sorry, she's from Panama, but anyway of African descent
Ruby: right! but who cares about Liechtenstein?!
Peter: lol, I just noticed that it's not true, what you wrote
Ruby: I'm excited anyway, she's the first in the UK for sure"
13809857,"James: Amelia said that one of our lecturers in philosophy had an art exhibition (!). It opens tomorrow! 
James: I'm talking about this guy who taught us ethics.
James: Amelia recommends it :D
Mia: No way...! :D Professor Evans and art exhibition :D What has happened to this world?
Mia: But you know what? I would actually like to see it! :D
James: ME TOO, of course! :p Can Amelia go with us?
Mia: To the exhibition or to the exhibition and to the cinema? You remember that we have plans for tomorrow...?
James: both
James: yes, I do
Mia: ok
James: Are you mad at me?
James: Babe, the fact that I suggested that we might go out with Amelia doesn't mean that I don't value time that we spend together, just the two of us.
Mia: I know, I said ok.
James: Are you sure you're fine with this?
Mia: Yup. :)
Mia: I just don't know her very well, it's gonna be stressful for me.
James: :) But you know me, don't you?
Mia: Maybe I do :D
James: Really, there's nothing to worry about. Amelia is quite laid-back and likable. ;)
James: Afterwards we can go to my place and hang out, cuddle and so on... :*
Mia: Sounds good :) :*
James: So we're good, right?
Mia: Right. ;)"
13829778,"Tony: Hi Francis!
Francis: Hi, how are you doing?
Tony: Not bad but I need some info.
Francis: Sure, what's the problem?
Tony: Have you already played Architects of the West Kingdom?
Francis: Yeah, two or three times. Why?
Tony: I'm looking for a new game to buy but the reviews are mixed.
Tony: And we usually like the same types of games so...
Francis: True but this one is a bit tricky.
Tony: What do you mean?
Francis: It's not a bad game but it's not for everybody.
Francis: You're not a big fan of negative interaction, right?
Tony: Yeah, sometimes it gets annoying really quickly.
Francis: Well, one of the crucial mechanics in the game is basically negative interaction at its core.
Tony: So I should avoid it?
Francis: That's the tricky part.
Francis: I don't like negative interaction as well but it didn't bother me in this one.
Francis: It's a move you should basically expect from others and it allows you to get your workers back.
Tony: Interesting, how about the rest?
Francis: Can't say anything bad about the components.
Francis: As for artwork you can basically judge that for yourself.
Francis: My main problem with this one is that it lacks focus.
Francis: I think it's best to try it before buying it.
Tony: Did you?
Francis: Yeah, I did and I didn't buy it.
Francis: Doesn't mean it's a bad game but there are other games doing the same things much better.
Tony: Ok, thanks for the info.
Tony: I'll try to play it at least once before deciding."
13828816,"Hal: Hi Sergio, how are you going?
Sergio: Fine. How is Paris?
Hal: as usual... but we should come next week for holidays.
Sergio: you'll enjoy the fresh air. Weather is quite nice right now.
Hal: hope so. In Paris it's dreadful. Wind and rain. And cold
Sergio: here too it's a bit cold. But it's winter!
Hal: do you think you could go and  open the  house for us?
Sergio: of course. And put the heater on?
Hal: put the heater on, yes. You would be so kind.
Sergio: it's not a big deal. Neighbors may help each other. What do you want me do to?
Hal: just put the heater on. It's quite simple. There is all instructions down in the cellar.
Sergio: Hi Hal. I went to your place yesterday, but i didn't manage to put it on. The boiler doesn't start. I checked but didn't find anything wrong.
Hal: oh... too bad. I'll call our plumber.
Hal: Sergio, my plumber is ok to come tomorrow evening. Will you be home to give him keys?
Sergio: No, i'll be at my club till 9pm. Could he come next morning?
Hal: i'll ask him
Hal: Hi Sergio. it's ok for him next morning at 7:30am
Sergio: fine. I'll offer him a cup of coffee.
Hal: you're such  a good guy. Thank you so much for your help.
Sergio: with pleasure...  it'll cost you a good bottle!
Hal: for sure.
Sergio: i'm  kidding. Happy to give a hand. See you next week
Hal: see you next week. Say hello to Audrey."
13731470,"Jude: I'm so lonely.
Robin: Want me to come over?
Jude: No. It's not that.
Robin: So what is it?
Jude: I mean lonely like I have no one to care for.
Robin: What about ur bf?
Jude: Broke up with him 6 mths ago.
Robin: Sry to hear that. 
Jude: I'm over him now, but I don't want to be alone.
Robin: Isn't it time to put yourself out there again?
Jude: I don't think I want to go out to parties and find casual bfs.
Robin: What about clubs?
Jude: What clubs?
Robin: U surely have hobbies, right?
Jude: Yeah?
Robin: Y not join a club? Like a book club? Pedicure club?
Jude: Nah. Not my kind of thing. 
Robin: Maybe ask one of ur friends to hook u up?
Jude: Tried it once. Lost a friend. 
Robin: How?
Jude: Well, Kim hooked me up with this guy she thought would be ideal 4 me. 
Robin: And what happened?
Jude: I went on a date with him. It was mostly fun, but there was something weird about him.
Robin: So what happened?
Jude: Well, he tried forcing himself on me.
Robin: He wanted to rape u?!
Jude: No! But he thought that since I went out with him I was obliged to have sex with him.
Robin: Geez. Some guys.
Jude: I know."
13682258,"Frank: I saw Patton Oswalt last night. He was great!
Meredith: I'm so jealous! 
Frank: He really is so damn funny!
Meredith: One of my favorite comedians! Just so smart!
Frank: Thinks on his feet, too!
Meredith: Wish I would have seen him.
Frank: You'll have to keep an eye out for tickets next time. I got these by chance, my friend couldn't go and they gave me a heads up.
Meredith: Lucky! Too bad you didn't have two!
Frank: I did! Took a date!
Meredith: Get you! Anyone I know?
Frank: Jenny from bingo.
Meredith: I don't know Jenny and don't play bingo. 
Frank: Oh, right. Well then you don't know her!
Meredith: I guess not! 
Frank: Anyway, we had fun. I would highly recommend him. Thought I'd share.
Meredith: I'll look for his tour and see if there is any chance he's coming back this way.
Frank: Fingers crossed! I'd see him again!
Meredith: Good to know!
Frank: Have a great day!
Meredith: You too, thanks!"
